ItemId,IDE,Freq,ItemName,Ierarhie1,Ierarhie2,IsActive
430068,10795,185,M735 FM APPLE SPLASH FLAVOURED FRUIT-/HERBAL BLEND,13,79,1
220776,10796,185,250 INTREBARI SI RASPUNSURI# 9789731915050,1,3,1
436940,10797,185,HARTA ROMANIEI,1,1,1
443356,10798,185,SMALL CARD BIG THANK YOU MINI CARD BY CHERISHED / 4037,5,26,1
161996,10799,185,MOLESKINE NOTEBOOK  EXTRA LARGE RULED BLACK SOFT COVER / QP621,5,54,1
223100,10800,185,ANTON CEHOV / POVESTIRI ORTODOXE# 9789738844254,1,0,1
165376,10801,185,MARTIN GEORGE R.R. / A STORM OF SWORDS: BLOOD AND GOLD (A SONG OF ICE AND FIRE: 3),0,0,1
385123,10802,185,LEIGH BARDUGO / REGATUL UMBRELOR,1,121,1
394701,10803,185,DVD / PODUL DE PE RAUL KWAI / THE BRIDGE ON THE RIVER KWAI (1957),8,15,1
478961,10804,185,CHOC A CASSER 400G 4 EN 1 3 CHOCOLATS LAIT BONBON/BLANC PARTY/NOIR FRUITS SECS / NOIR GRUE/ LAIT CARAMEL,13,35,1
486573,10805,185,MICHAEL BADER / SEXUALITATEA MASCULINA,1,33,1
489186,10806,185,DAVID . WHITE / FILOSOFIA PENTRU COPII. 40 DE RASPUNSURI LA CURIOZITATILE TALE DESPRE LUME,1,3,1
413163,10807,185,MEDITATIONS / MARCUS AURELIUS,0,43,1
496261,10808,185,CHANTAL RIALLAND / FAMILIA CARE TRAIESTE IN NOI.  GHID PRACTIC DE PSIHOGENEAOLOGIE,1,45,1
457331,10809,185,BATMAN: HUSH / JEPH LOEB,0,87,1
500435,10810,185,DAVE EGGERS / O HOLOGRAMA PENTRU REGE,1,0,1
502231,10811,185,ERNEST HEMINGWAY / DEALURILE VERZI ALE AFRICII ED PAPERBACK (2016),1,0,1
504767,10812,185,JUNOT DIAZ /  UITE-ASA O PIERZI,1,0,1
514881,10813,185,DVD / BOLT (2008) LTD ED COLECTIA CLASIC,8,15,1
520047,10814,185,SUE MONK KIDD / VIATA SECRETA A ALBINELOR,1,3,1
522124,10815,185,MUG/LIFE BEGINS AT THE END  / G226,9,14,1
522874,10816,185,KATE MORTON / CASA DE LA RIVERTON III (CONT. TIRAJ),1,0,1
523593,10817,185,JOSEPH E. STIGLITZ / EURO. CUM AMENINTA MONEDA COMUNA VIITORUL EUROPEI,1,19,1
527342,10818,185,KENDAMA SWEETS PRIME GRAIN SPLIT RAIDER # 053-RAID,4,117,1
536932,10819,185,WILLIAM FAULKNER / LUMINA IN AUGUST,1,0,1
541247,10820,185,CHRIS CALLAGHAN / MARELE COMPLOT AL CIOCOLATEI,1,3,1
541877,10821,185,JULIA BOEHME JULIA GINSBACH / TAFITI SI STRA-STRA-STRA-STRA-STRABUNICUL,1,3,1
555462,10822,185,DVD / WONDER WOMAN (2017),8,15,1
589939,10823,185,ROBERT LOUIS STEVENSON / COMOARA DIN INSULA. ROBERT LOUIS STEVENSON,1,21,1
590870,10824,185,HAL ELROD / DIMINEATA MIRACULOASA,1,48,1
594510,10825,185,COASTER SINGLE - GAME OF THRONES (STARK),9,16,1
597842,10826,185,OSHO / OSHO. MIRACOLUL RESPECTULUI DE SINE,1,48,1
598730,10827,185,MATEI VISNIEC / CABARETUL CUVINTELOR,1,0,1
600626,10828,185,MARTIN PUCHNER / LUMEA SCRISA. POVESTI CARE AU SCHIMBAT OAMENII ISTORIA SI CIVILIZATIA,1,17,1
601903,10829,185,SUNT IMBATABIL 10-11 ANI,1,3,1
605478,10830,185,DANIEL DEFOE / ROBINSON CRUSOE. MARI CLASICI ILUSTRATI,1,3,1
606848,10831,185,CAR SWEET CAR - CAR FRESHENER - MAP - PACK 12 PCS,12,75,1
617321,10832,185,O ZI  IN GARA ANIMALELOR,1,3,1
617755,10833,185,DVD / IN CAUTAREA LUI NEMO / FINDING NEMO (2003) PIXAR CLASIC O-RING,8,15,1
616126,10834,185,MAGNET VAN GOGH LA NUIT ETOILEE 6.5 X 9 CM,10,20,1
626801,10835,185,A CURSE SO DARK AND LONELY / BRIGID KEMMERER,0,61,1
634563,10836,185,DIANA BADICA / PARINTI,1,0,1
641190,10837,185,JOSEPH O'CONNOR ANDREA LAGES / COACHING CU NLP.CUM SA FII UN COACH DE SUCCES. ED A II A,1,48,1
647697,10838,185,CAMILLE DEANGELIS / PRIETENUL DIN VIITOR (TL),1,3,1
647545,10839,185,LARRY NIVEN / INGINERII LUMII INELARE  (LARRY NIVEN),1,0,1
648991,10840,185,MARIE ROBERT / KANT NU MAI GASESTI SOLUTII CHEAMA UN FILOZOF,1,43,1
666644,10841,185,MCALLISTER ANGELA / POVESTI CU ANIMALE DIN TOATA LUMEA,1,3,1
684921,10842,185,ADRIAN CIOROIANU / O TARA SE CONSTRUIESTE ZI DE ZI. CEA MAI FRUMOASA POVESTE. VOL. III,1,17,1
465026,10843,184,VASILE Th. CANCICOV  / JURNAL DIN VREMEA OCUPATIEI (1916-1917) – VOL I,1,9,1
404139,10844,184,PHYLLIS A. BALCH / VINDECARE PRIN NUTRITIE. FARA MEDICAMENTE DOAR PRIN VITAMINE MINERALE PLANTE. ED. COMPLETA,1,33,1
421887,10845,184,A5 GREAT IDEAS NOTEBOOK YELLOW / HAP120,5,54,1
461423,10846,184,FROZEN: DRESS ME UP ELSA AND ANNA : A MAGNETIC KIT / RUNNING PRESS,0,197,1
347532,10847,184,LIMBA SPANIOLA. GHID DE CONVERSATIE. BERLITZ,1,70,1
260726,10848,184,GIGAMIC / QUARTO / 8+,4,141,1
459241,10849,184,MIHAIL BULGAKOV / MAESTRUL SI MARGARETA,1,0,1
412765,10850,184,MARC LEVY / UN ALT FEL DE FERICIRE,1,0,1
424430,10851,184,PETRE CRACIUN / FETITA DIN FLOARE,1,3,1
317486,10852,184,HRANA VIE - O SPERANTA PENTRU FIECARE,1,33,1
385589,10853,184,REPOVESTIRE ED II. MITURI ALE GRECIEI ANTICE,1,3,1
477795,10854,184,NOTEBOOK MYSTERY OF CREATION 18.6 X 25.4 CM - / 73348B,5,54,1
478968,10855,184,CHOC A CASSER LAIT NOISETTE DE PIEMONT 400GR,13,35,1
451897,10856,184,TEMPERA MOROCOLOR 12 ML 12 CULORI/SET,11,108,1
489371,10857,184,ROXANA GEANTA / IMI PLACE SA COLOREZ VOL 3,1,3,1
502259,10858,184,LAROUSSE / BIBLIA EXPLICATA PRIN PICTURA,1,71,1
511143,10859,184,WICKER LUNCH BOX / CU216,9,77,1
520592,10860,184,JEAN DES CARS / POVESTEA VIENEI,1,17,1
495947,10861,184,GHID MALTA,1,1,1
527115,10862,184,BARBATUL DE AZI EXPLICAT FEMEILOR,1,45,1
527317,10863,184,CLUBUL DETECTIVILOR - ENIGMA SFINXULUI,1,3,1
535315,10864,184,ROBERT A. HEINLEIN / STRAIN INTR-O LUME STRAINA,1,0,1
541535,10865,184,SET CULORI TEMPERA SCOLARA 6X18 ML CFP,11,100,1
540352,10866,184,BE A UNICORN : AND LIVE LIFE ON THE BRIGHT SIDE /  SARAH FORD,0,133,1
541563,10867,184,ON YOUR WEDDING DAY / AFL02A,5,26,1
545849,10868,184,JILL MURPHY / CINCI MINUTE DE RAGAZ,1,3,1
557981,10869,184,BULB LIGHT / LP64-EU,10,20,1
559375,10870,184,BORUTO  VOL. 2  NARUTO NEXT GENERATIONS / KODACHI UKYO/MIKIO IKEMOTO/ MASASHI KISHIMOTO,0,63,1
559363,10871,184,MUG HEAT CHANGE - GAME OF THRONES (MAP),9,14,1
564418,10872,184,UN CUVANT PENTRU FIECARE ZI A ANULUI DIN INTELEPCIUNEA PUSTIEI,1,68,1
564477,10873,184,FELICITARI BUGART XMASS,11,107,1
564662,10874,184,GLASS WINE - GAME OF THRONES (DRINK AND KNOW THINGS),9,51,1
574846,10875,184,MY HERO ACADEMIA SCHOOL COMPILATION / FP4604,21,201,1
577168,10876,184,WALTER M. MILLER JR / LEIBOWITZ  (WALTER MILLER),1,0,1
606816,10877,184,ANTISTRESS BALL - BASEBALL,12,196,1
601065,10878,184,SACOSA MOFTURI HANG IN THERE,23,274,1
616685,10879,184,JUCARIE DIN LEMN - MICUL PESCAR,4,81,1
611917,10880,184,SARA MILLER DEER MEDIUM BAG / 03161703,5,42,1
625747,10881,184,HARRY POTTER: GRYFFINDOR CREST FOIL GIFT ENCLOSURE CARDS / INSIGHT EDITIONS,5,26,1
628612,10882,184,CHRIS GRABENSTEIN / LEMONCELLO VOL. 3 MAREA INTRECERE DIN BIBLIOTECA DOMNULUI LEMONCELLO (TL),1,3,1
632992,10883,184,FELICITARE HANDMADE ACUARELA,24,124,1
632023,10884,184,REBECCA STEAD / CAND MA VEI INTALNI  (REBECA STEAD)  /2018,1,3,1
631947,10885,184,RED POLYCROM COASTER,9,16,1
644476,10886,184,MIHAIL BULGAKOV / MAESTRUL SI MARGARETA. MIHAIL BULGAKOV. CARTE PENTRU TOTI.,1,0,1
648615,10887,184,IULIAN TANASE ALEXIA UDRISTE / EXTRAORDINARA CALATORIE A ARICIULUI ARISTON,1,3,1
640133,10888,184,SACOSA BUCHAREST,24,124,1
661166,10889,184,PUNEM PARIU / WANNA BET / 7+,4,140,1
670254,10890,184,PICTAM CU DEGETELELE. LA FERMA,1,3,1
678913,10891,184,VITALI CIPILEAGA / DE VORBA CU EMMA,1,2,1
681837,10892,184,LEONARD COHEN / FLACARA,1,0,1
684530,10893,184,PATE DE FRUIT ASSORTIMENT TUTTI FRUTI 108G,13,35,1
701763,10894,184,DR. MAI THI NGUYEN-KIM / O SA RÂZI TOTUL E CHIMIE!,1,32,1
300010,10895,183,CD # TCHAIKOVSKY PYOTR ILYICH # SWAN LAKE SUITE / SLEEPING BEAUTY SUITE (ANDREW MOGRELIA / PHILHARMONIA CASSOVIA  ),3,56,1
424203,10896,183,ATTACK ON TITAN 3,0,63,1
430621,10897,183,MARIUS MIHAI LUNGU / ELIBERAREA DE JOCURILE MINTII,1,49,1
427207,10898,183,THE ROBBER BRIDEGROOM / BROTHERS GRIMM (LITTLE BLACK CLASSICS),0,0,1
406073,10899,183,TEXTMARKER JOB SCHNEIDER VERDE,11,108,1
188853,10900,183,MINA CREION 0.7 HB BEGREEN PILOT# 4902505373602,11,108,1
415301,10901,183,ENGLISH WORDS GAMES/ IQ FUN,1,3,1
379360,10902,183,ALEKSANDR SOLJENITIN / O ZI DIN VIATA LUI IVAN DENISOVICI,1,0,1
162495,10903,183,LITTLE BOOK HOLDER BLACK# 5035393070021,5,62,1
421393,10904,183,ROBERT J. STROLLER / PERVERSIUNEA,1,45,1
371503,10905,183,L.FRANK BAUM / VRAJITORUL DIN OZ,1,3,1
218123,10906,183,MASARU EMOTO / ORACOLUL CRISTALELOR DE APA# 9789738759565,1,49,1
421874,10907,183,TRAVEL MUG WAKEY WAKEY / HAP055,9,144,1
457063,10908,183,3104 - CAI PONEI SI UNICORNI - 50 ABTIBILDURI,1,3,1
476961,10909,183,TUS CALLI 29.5 ML - BLUE,11,34,1
359959,10910,183,LED CLIP LIGHT / FL27-EU,5,189,1
477130,10911,183,LETTERS TO A YOUNG POET / RAINER MARIA RILKE,0,0,1
480939,10912,183,BD / RAZBOIUL STELELOR EP VII - TREZIREA FORTEI / STAR WARS EP VII - THE FORCE AWAKENS (2015),8,36,1
269913,10913,183,DVD / SERGIU NICOLAESCU - NEMURITORII (1974),8,15,1
485813,10914,183,JONATHAN DEE / PRIVILEGIATII,1,0,1
486294,10915,183,Because Your Amazing Medium Gift / DECKGBM02,5,42,1
439189,10916,183,PHOTO NOTEBOOK - MAP,5,54,1
495755,10917,183,PHILIP OSBOURNE / JURNALUL UNUI TOCILAR,1,3,1
497812,10918,183,DR JEKYLL AND MR HYDE AND OTHER STORIES / ROBERT LOUIS STEVENSON (VINTAGE CLASSICS LIBRARY),0,0,1
512924,10919,183,DOROTHEE KOECHLIN DE BIZEMONT / MEMORIA SPIRITUALA A MATERIEI,1,49,1
525967,10920,183,CAJU PRAJIT IN SOS INDIAN CURYY ECO 50GR LANDGARTEN,20,157,1
529266,10921,183,SHOW OFFS KEYS - PRIVATE JET / 32710,12,31,1
530323,10922,183,VARGAS-LLOSA MARIO / LITUMA IN ANZI,1,0,1
542311,10923,183,LUMANARE PARFUMATA IN PAHAR 80/70 - BOLSIUS TRANDAFIR,26,129,1
544532,10924,183,COLLEEN HOOVER / HOPELESS. FARA SPERANTA,1,121,1
551745,10925,183,DVD / KING ARTHUR: LEGENDA SABIEI / KING ARTHUR: LEGEND OF THE SWORD (2017),8,15,1
553194,10926,183,PAP GIFTBAG SANTA FUN 2ASS / 451472,5,42,1
561497,10927,183,KEVIN HENKES / ANUL LUI BILLY MILLER PB,1,3,1
560758,10928,183,MINI SPIRAL NOTEBOOK - FLOWERS BE HAPPY,5,54,1
560756,10929,183,MINI SPIRAL NOTEBOOK - BE WISE,5,54,1
572066,10930,183,BOOK MINDERS PAGE MARKERS - CAT & MOUSE / 40302,5,62,1
576945,10931,183,I TOTALLY GOT THIS MINI INNER-TRUTH / PAPERBACK,5,54,1
584483,10932,183,CARCASSONNE JUNIOR / 4+,4,140,1
588584,10933,183,BOABE DE CACAO AROMES NOIRS CLASSIC 100G,11,100,1
589945,10934,183,MIHAI EMINESCU / POEZII. MIHAI EMINESCU,1,21,1
593445,10935,183,WHATEVER CAT,5,26,1
598551,10936,183,DVD / PAVEL APOSTOLUL LUI HRISTOS / PAUL APOSTLE OF CHRIST (2018),8,15,1
599989,10937,183,SET CALIGRAFIE INSPIRE CU PANA DE PAUN PLICURI SI HARTIE DE SCRIS - INS,11,90,1
600059,10938,183,BETTY THE UNICORN PENCIL TOPPER / GP001,5,134,1
600061,10939,183,SWEET DREAMS STAR PENCIL TOPPER / GP006,5,134,1
609960,10940,183,JONATHAN SAFRAN FOER / DE CE MANCAM ANIMALE,1,149,1
613619,10941,183,REGINA MARIA A ROMANIEI - JURNAL DE RAZBOI 1916-1918,1,17,1
615889,10942,183,THE EVOLVING SELF: A PSYCHOLOGY FOR THE THIRD MILLENNIUM /,0,45,1
616806,10943,183,COPPER STARGAZER JEWELRY STAND / JK19-CO,10,20,1
618176,10944,183,PLANET (Blue Orange) / 8+,4,140,1
601159,10945,183,BEBE INVATA. ANIMALE(CARTE CU JUCARIE),1,3,1
623703,10946,183,WOLFGANG METZGER ANDREA ERNE / VEHICULE DE URGENTA,1,3,1
623990,10947,183,NASSIM NICHOLAS TALEB / PATUL LUI PROCUST. AFORISME PRACTICE SI FILOSOFICE.  ED A II- A REVIZUITA.,1,19,1
639311,10948,183,KRISTIN HANNAH / VIATA PE CARE AM VISAT-O. KERRY LONSDALE,1,0,1
656120,10949,183,CLAIRE LAZEBNIK / CE-AR FI TREBUIT SA STIU,1,121,1
654991,10950,183,GILLES DIEDERICHS / 30 DE ACTIVITATI PENTRU A GESTIONA FURIA SI CAPRICIILE,1,3,1
678981,10951,183,NICULESCU TATIANA / NOPTILE PATRIARHULUI,1,0,1
686237,10952,183,DAN LUNGU / PARUL CONTEAZA ENORM,1,0,1
686915,10953,183,MACKAYS 42G ORANGE MARMALADE & CHAMPAGNE (CASE/36),13,210,1
400848,10954,182,COPERTA CARTE/AGENDA,19,60,1
443358,10955,182,CARD OF KINDNESS MINI CARD  BY CHERISHED / 4084,5,26,1
252459,10956,182,PROGRAMAREA IN LIMBAJUL C/C++ PENTRU LICEU VOL III # 9789734604388,1,106,1
312277,10957,182,DVD / SINGUR ACASA TRILOGIA (PACHET 3 DISCURI) / HOME ALONE TRILOGY (BOX SET 3 DISCS) (1990/1992/1997),8,15,1
443761,10958,182,CHUCK PALAHNIUK / BEAUTIFUL YOU,1,0,1
441320,10959,182,MOLESKINE PROFESSIONAL NOTEBOOK LARGE HARD TIDE GREEN  / PROPFNT3HK7,5,54,1
435411,10960,182,DVD / IN CAUTAREA LUI NEMO / FINDING NEMO (2012) LTD ED COLECTIE PIXAR,8,15,1
466374,10961,182,TODAY'S PLAN OF ATTACK GREAT BIG STICKIES,5,95,1
413046,10962,182,DICTIONAR ANTONIME,1,3,1
391192,10963,182,MARIO LLOSA / CONVERSATIE LA CATEDRALA,1,0,1
348169,10964,182,ENGLISH GARDEN- BUSY BEE PORCELAIN TANKARD MUG,9,14,1
361588,10965,182,LUCIAN BLAGA / TRILOGIA CUNOASTERII,1,43,1
443700,10966,182,MUGCHARLESCERAMIC/SILICONE,9,14,1
399193,10967,182,CD / JULIO IGLESIAS / THE ESSENTIAL (2014) CD2,2,4,1
459243,10968,182,CARTI POSTALE PLOESTI VECHI,18,34,1
277036,10969,182,CD # BEETHOVEN LUDWIG VAN # PIANO SONATAS NOS. 23 APPASSIONATA 26 LES ADIEUX AND 17 THE STORM,3,240,1
458187,10970,182,PHOTO/CARD HOLDER W/O MAGNETS SILVER  / MH35-SI,10,164,1
474230,10971,182,GWYNETH REES / REVERIE CU FLORI DE CIRES. O POVESTE DESPRE MAGIE MARI SECRETE SI ROCHII DIN VREMEA BUNICII (TL),1,3,1
299134,10972,182,CD / ROD STEWART / THE BEST OF (1989),2,4,1
476643,10973,182,DVD / DEPARTE DE LUMEA DEZLANTUITA,8,15,1
476646,10974,182,STEFAN ZWEIG / FRICA. SCRISOARE DE LA O NECUNOSCUTA,1,0,1
466720,10975,182,SET CULORI ACUARELA RL 12X12 ML + 2 PENSULE GRATUITE,11,34,1
478124,10976,182,ANDREÏ MAKINE / CARTEA SCURTELOR IUBIRI ETERNE(TOP10),1,0,1
429801,10977,182,COLOR POLAFRAMES / SET OF 6 WHITEBOARD MAGNETIC PHOTO FRAMES WITH DRY-ERASE PEN / DYPOLAFCO,10,164,1
446212,10978,182,ZIP & FLIP BEAR HEAD REST BROWN / TT19-BR,12,75,1
487833,10979,182,CD # VARIOUS ARTISTS # ESSENTIAL NEW ORLEANS JAZZ,3,37,1
496699,10980,182,TONY ROSS / DULCEA UITARE,1,121,1
496929,10981,182,JOE VITALE / STAREA ZERO,1,48,1
497121,10982,182,ALEXANDRE DUMAS / PACHET CEI TREI MUSCHETARI (2 VOL),1,21,1
497810,10983,182,THE ADVENTURES OF TOM SAWYER / MARK TWAIN (VINTAGE CLASSICS LIBRARY),0,0,1
501423,10984,182,JENNIFER BROWN / VIATA PE MARTE,1,3,1
498578,10985,182,PATTERNS OF INDIA: 16 NOTECARDS / HENRY WILSON,5,26,1
501997,10986,182,SLAYER SILVER EAGLE INDIVIDUAL COASTER,9,16,1
506643,10987,182,MUG / SHOOT FOR THE MOON / G183,9,14,1
506711,10988,182,MAGNET / 1 X YOU ROCK / MD209,10,20,1
510250,10989,182,KOSMOS / IMHOTEP # K24025,4,140,1
510239,10990,182,ALFRED ADLER / COOPERAREA INTRE SEXE,1,45,1
465048,10991,182,HAPPY JACKSON AWESOME CHRISTMAS ROLL WRAP / 8340400,5,7,1
513414,10992,182,OSHO / CALEA YOGA. ESENTA SI ORIGINI,1,49,1
513680,10993,182,THE ULTIMATE HITCHHIKER'S GUIDE TO THE GALAXY / DOUGLAS ADAMS,0,0,1
523057,10994,182,LP / LEONARD COHEN / YOU WANT IT DARKER (2016),2,10,1
523656,10995,182,DISNEY / DISNEY. VAIANA. BIBLIOTECA ILUSTRATA,1,3,1
525318,10996,182,VIN / HERMEZIU - C'EST SOIR BUSUIOACA DE BOHOTIN ROSE DEMIDULCE 2015 0.75 L - HMZ4,14,38,1
229871,10997,182,GERALD G. JAMPOLSKY / IERTAREA - CEA MAI MARE PUTERE VINDECATOARE,1,68,1
527500,10998,182,SVEN HASSEL / MONTE CASSINO (ED. 2017),1,0,1
531067,10999,182,ECOFFEE CUP + WILLIAM MORRISPOPPY WITH PINK SILICONE 14OZ,9,144,1
531063,11000,182,ECOFFEE CUPCACCIATORE WITH BLUE SILICONE 12OZ,9,144,1
528369,11001,182,TALLY-HO FAN ALBASTRU,4,181,1
359993,11002,182,LUCHADOR BOTTLE OPENNERS / BO09-A,9,51,1
546538,11003,182,PHOTO NOTEBOOK M - PANDA,5,54,1
552004,11004,182,ANDREÏ MAKINE / PE VREMEA FLUVIULUI AMUR,1,0,1
551603,11005,182,TOWER OF DAWN (THRONE OF GLASS VOL.6) / SARAH J. MAAS,0,61,1
560008,11006,182,LAROUSSE / ONE POT: LA MASA CU PRIETENII,1,78,1
561500,11007,182,DOINA RUSTI / FANTOMA DIN MOARA,1,0,1
562159,11008,182,ADAM LINLEY / UNESTE PUNCT CU PUNCT,1,30,1
563781,11009,182,BANDI / ACUZATIA,1,0,1
564018,11010,182,DAN GEMEINHART / ADEVARUL ADEVARAT,1,0,1
569476,11011,182,FOLLOW YOUR DREAMS MUG,9,14,1
572201,11012,182,GLASURI VESELE - ANIMALE DE LA FERMA,1,3,1
572455,11013,182,JEAN DES CARS / RUDOLF DE HABSBURG SI SECRETELE DE LA MAYERLING,1,17,1
575788,11014,182,CARLO COLLODI / PINOCCHIO,1,3,1
577311,11015,182,CITIM IN CADITA: ANIMALELE,1,3,1
577654,11016,182,CHOCOLATE AND LOVE - RICH DARK - ORGANIC/FAIRTRADE DARK CHOCOLATE 71% - 40G BAR,13,216,1
577341,11017,182,ALICE SCOTT HAPPY BIRTHDAY STRIPE SHOPPER BAG / HEIGHT 275MM X WIDTH 365MM X DEPTH 120MM / 03361105,5,42,1
584796,11018,182,HOW TO STOP WORRYING & START LIVING / CARNEGIE DALE,0,45,1
581843,11019,182,BAG MED S DYMENT H BDAY VINE / GMST09,5,42,1
589173,11020,182,JUTTA LANGREUTER/STEFANIE DAHLE / IMPREUNA MEREU,1,3,1
590983,11021,182,DAN ARIELY / DOLARI SI RATIUNE,1,19,1
591871,11022,182,PIETROASA VECHE / BUSUIOACA DE BOHOTIN,14,218,1
593310,11023,182,SERHII PLOKHY / PORTILE EUROPEI,1,17,1
592540,11024,182,OCEAN/ BEBE PUZZLE. EDITIA 2018,1,3,1
612667,11025,182,BIBLIA ILUSTRATA PENTRU COPII,1,3,1
614320,11026,182,CUSHIONWOOF!WHITEPOLYESTER,10,264,1
618258,11027,182,MB158D2 21X24X10 -PUNGA DIN HARTIE - ROMANIA,11,146,1
628813,11028,182,NIETZSCHE FRIEDRICH / STIINTA VOIOASA,1,43,1
628604,11029,182,PERSEPOLIS 1  (EDITIA 2018)   [GRAFIC],1,235,1
629417,11030,182,LP / JANIS JOPLIN / 'S GREATEST HITS -1973- (2018),2,10,1
633819,11031,182,VOLUM COLECTIV / CASELE VIETILOR NOASTRE,1,9,1
635121,11032,182,TRAVIS BRADBERRYJEAN GREAVES / INTELIGENTA EMOTIONALA 2.0. TRAVIS BRADBERRYJEAN GREAVES,1,48,1
637097,11033,182,RODICA OJOG-BRASOVEANU / BUNA SEARA MELANIA! (ED. 2019),1,0,1
640569,11034,182,VAN GOGH: ALMOND BLOSSOM GREETING CARD,5,26,1
681926,11035,182,CHARLES BRANDT / IRLANDEZUL ASASINUL MAFIEI,1,0,1
683831,11036,182,ELISABETH HOROWITZ / ELIBEREAZA-TE DE DESTINUL FAMILIAL,1,45,1
686279,11037,182,OCEAN VUONG / PE PAMANT SUNTEM STRALUCITORI O CLIPA,1,0,1
686923,11038,182,MACKAYS 113G CHRISTMAS MARMALADE (CASE/16),13,210,1
462931,11039,181,FELICITARE GLUMITA - OM DE ZAPADA,19,60,1
213685,11040,181,HENRY STRUTZ / 501 VERBE GERMANE# 9789734615469,1,70,1
378708,11041,181,KAY WEST / 50 DE LUCRURI PE CARE AR TREBUI SA LE STIE FETELE,1,3,1
383624,11042,181,DVD / UNIVERSITATEA MONSTRILOR / MONSTERS' UNIVERSITY (2013),8,15,1
455480,11043,181,DR. DAWN HUEBNER / CE SA FACI CAND NU-TI CONVINE NIMIC,1,3,1
345884,11044,181,DVD / COLECTIA AUDREY HEPBURN VOL 2 / AUDREY HEPBURN - THE RUBY COLLECTION (2012) 3DISCS,8,15,1
430090,11045,181,CARTICICA IUBIRII,1,48,1
415264,11046,181,NATHAN FILER / SOCUL CADERII,1,0,1
342263,11047,181,VARUJAN VOSGANIAN / CARTEA SOAPTELOR (TOP 10),1,0,1
422145,11048,181,CARD/EINSTEIN,5,26,1
372671,11049,181,FRANK HERBERT / COPIII DUNEI_PB ED 2013,1,0,1
396429,11050,181,MAURICE SENDAK / REGELE TUTUROR SALBATICIUNILOR,1,3,1
459176,11051,181,IONUT SAVULESCU; ANA-MARIA MARIN / ATLAS GEOGRAFIC SCOLAR. ROMANIA,1,3,1
325023,11052,181,PAUL R. SCHEELE / FOTOCITIREA,1,48,1
427583,11053,181,MATEMATICA PENTRU 4 ANI/ INVAT DEVREME!,1,3,1
478564,11054,181,LAUREN FRANKEL / ADEVAR SAU PROVOCARE,1,121,1
479504,11055,181,BUTTERFLY SINGLE SHEET WRAPPING PAPER WITH TAG (E12) / WRAP17A,5,7,1
405639,11056,181,LP / DIRE STRAITS / BROTHER IN ARMS -1985- (2014) LP2,2,10,1
484231,11057,181,CONSTANTA VINTILA-GHITULESCU / IN SALVARI SI CU ISLIC (H08174),1,17,1
488576,11058,181,SIMONA EPURE / POVESTEA CELOR TREI VRAJITOARE TOANTE,1,3,1
497499,11059,181,ONE PIECE 01 / EIICHIRO ODA,0,63,1
487364,11060,181,WORLD OF WARCRAFT: CHRONICLE VOLUME 1 : CHRONICLE VOLUME 1 / CHRIS METZEN/MATT BURNS/ ROBERT BROOKS,0,188,1
504760,11061,181,ALBERT ELLIS / CUM SA VA CONTROLATI ANXIETATEA ÎNAINTE CA ACEASTA SA VA CONTROLEZE,1,48,1
507453,11062,181,SVEN HASSEL / GENERAL SS (ED. 2016),1,0,1
509680,11063,181,JUNICHIRO TANIZAKI / JURNALUL UNUI BATRÎN NEBUN,1,0,1
508178,11064,181,EMOJI: A MAGNETIC KIT / RUNNING PRESS,0,133,1
524617,11065,181,MIRCEA SANTIMBREANU / RECREATIA MARE,1,21,1
525815,11066,181,Stand Back I'm Full Of Caffein / BSHHW123,9,16,1
524918,11067,181,MICHAEL HUTCHISON / SUPERINTELIGENTA,1,48,1
529134,11068,181,CHAMELEON PEN - INDIGO BL7,11,34,1
531121,11069,181,Jeleuri usuleti multifructe Bio Vegan / Oursons multifruits  Bio Vegan,13,161,1
538055,11070,181,TIN JAMIE 100G. SQUARE SLIP LID,9,77,1
545279,11071,181,ENIGMELE LUI SHERLOCK HOLMES,1,3,1
552417,11072,181,AJA RADEN / PIETRE PRETIOASE,1,17,1
554899,11073,181,SAMANTHA YOUNG / ECOURI DIN STRADA SCOTIA,1,0,1
552928,11074,181,THE ASTRONOMY BOOK (DK BIG IDEAS),0,32,1
555918,11075,181,LAROUSSE / CAIET DE JOCURI SI ACTIVITATI PENTRU COPII ISTETI (GRUPA MARE),1,3,1
557738,11076,181,ALLENDE ISABEL / SUMA ZILELOR,1,0,1
554762,11077,181,MICHAEL STORRINGS BROOKLYN BRIDGE HOLIDAY NOTECARDS / GALISON,5,26,1
559758,11078,181,IGOR RIZOV / SCOALA DE NEGOCIERE KREMLIN,1,19,1
561760,11079,181,FELICITARE CRACIUN MINK 1148,11,23,1
561228,11080,181,DISNEY / DISNEY. CENUSAREASA (DISNEY CLASIC),1,3,1
563876,11081,181,KATHLEEN MCDONALD / CUM SA MEDITAM - GHID PRACTIC PENTRU ATINGEREA ECHILIBRULUI INTERIOR,1,49,1
560477,11082,181,MINI MUG - YOU ROCK  / ED209,9,29,1
569446,11083,181,MAX VELTHUIJS / BROTACUL SI IARNA,1,3,1
575289,11084,181,CUM SA-TI HRANESTI DEMONII. INTELEPCIUNE STRAVECHE PENTRU SOLUTIONAREA CONFLICTULUI INTERIOR - CARTE,1,48,1
574997,11085,181,JUST TO SAY - HAPPY BIRTHDAY HANDSOME/ GREETING CARD / C1048,5,26,1
